,review_id,business_id,text,stars,visitfuture,visits
287349,10Fg9cpp5bXSQglz_kjrFQ,2Dbg35sPSGmZGcbBVNa9dA,"This review is long overdue, but I really need to give this restaurant a superb rating, because it without a doubt was delicious.

I went to Las Vegas for the summer and ate at a restaurant every day for a week, but Kung Fu Thai and Chinese Restaurant was definitely my favorite. My uncle kept saying that Thai food is good, but I've never tried it and pushed to eat at other restaurants.

On our last night there, we tried this place. I was just FLOORED by how scrumptious each and everyone one of my bites of food were. The waiters provided EXCELLENT service and they were so kind! We went at night, so it was just our huge family of around 30 and another small family at a table near us.

Foods I ate:
-Tom Yum soup
-Seasoned fish (forgot what it was called, but I hate fish and this was one of the only times I enjoyed eating it!)
-MONGOLIAN BEEF *YES YES YES*

I forgot all of the other dishes, but I'm sure that they all had just the right seasoning, texture, and taste.

Definitely give this place a try if you're ever in the area!",5,1,5
287350,RIvRSqRB7tdduB_Ub8RCAg,2Dbg35sPSGmZGcbBVNa9dA,"Best of Vegas hands down. Service is top
Of the top and the food is even better. I found this place one time my car was broke down I was taking the bus.
I was on the corner dying of heat in the middle of July at mid day. Guy comes out with with a cup of water after noticing me sitting there rotting in the sun. I took my family over there as a result of their kindness and believe me when I tell you the food is insane ! The fried rice !!! The general  tsao chicken !!!!!!!!!!!! Everything is off the hook and straight up your just nuts if you haven't been there !!!",5,1,9
287351,UhZb265ddYi5135yu_MWiA,2Dbg35sPSGmZGcbBVNa9dA,"Tried the laad na dish and it was excellent, always looking forward to new things to try,",5,0,10
287352,zeu146kYnDrmpATnQtrlvA,2Dbg35sPSGmZGcbBVNa9dA,"Tom Yum was amazing, everything else seemed to be a little too sweet. Other then it's a really quite place to go eat.",4,0,4
287353,GVtOY9hUnIjJKkuTqHlPUw,2Dbg35sPSGmZGcbBVNa9dA,"This was my first time here, we went to china town to celebrate Chinese New Year. 
I ordered the fried calamari which was lightly fried , was just perfect.
My main course was chicken panang with white rice, the spice level 2, not too spicy. The papaya salad is my favourite dish , it was fresh and a must to compliment any dish.
To complete I had the Thai ice tea. The portion size was enough for 2 people.
The food overall was delicious but the waiters made us wait like 20 minutes for our bill.",4,1,8
287354,vmtNKAXRPbnLQtGV-_sbWQ,2Dbg35sPSGmZGcbBVNa9dA,"Great service.  Food was excellent.  The price was very reasonable for a soup, three plates, steam rice and a couple of beer.  Did I say there were only two of us.  The bill came out a out $50.  Awesome.  We will be back.",4,1,8
287355,5TDONUq8GjbglLKlJeuNrQ,2Dbg35sPSGmZGcbBVNa9dA,Food is always good but service was poor at best today. 23 muni yes to take our lunch order..... And no more lunch specials!,1,0,4
287356,gRBZXXZDq1PD6kYfmEYeyA,2Dbg35sPSGmZGcbBVNa9dA,"At my little hotel on the Strip (no longer Cosmopolitan, btw) we have an Employee Dining Room. It's... well... it would get zero stars on Yelp. So sometimes we just can't hack it, and call in for some more-edible options. One of those places is Kung Fu. It had some good reviews and a full menu online, so we gave it a try.

It's exceptionally pleasing! Of course, I had to go with Pineapple Fried Rice (my favorite!) and theirs comes in huge portions with chicken, pork, shrimp, and crab! What a catch! (You see what I did there?) My coworker went with the pad thai and she liked it.

The best part is that delivery is in pretty reasonable time, and they deliver anywhere to the strip. It's a pretty good option, especially if you just want to chill in your hotel room before going out.",4,1,8
287357,xAnVsLgAcpz11Jkn78HD0w,2Dbg35sPSGmZGcbBVNa9dA,"Had the lunch special, food is always good and comes out with great quality.",5,0,6
287358,kA4ivaH2Xq23dx0DcHAYWw,2Dbg35sPSGmZGcbBVNa9dA,40mins later and still waiting for my order! My first time here and I'm never coming back..,2,0,8
287359,88PPkFNIynd67vPGuX1HYA,2Dbg35sPSGmZGcbBVNa9dA,"we are giving them 1 start because that's the only option, this place is terrible, we order Kung pao shrim and they give us 5 shrimps with tons of ginger it did not taste like Kung pao at all.
my husband order pad Thai shrimp and the noodle was like anger air pasta w mini tiny shrimps. the prices are crazy we pay $50 for a really bad dinner!! don't ever order in this place",1,0,1
287360,0g2jm32ILT0VFIl4WZqroA,2Dbg35sPSGmZGcbBVNa9dA,Yelp gives this place about 3 1/2 stars from peeps experiences...but we were there last night and it was pretty shameful. To start with the service was slow...the vegetable chow mien was soggy and tasted bad...old limp veggies and the oil seemed rancid.  The Kung Pow chicken was plain with out spices and barely adequate...more like Junk pow then Kung pow...combo rice was just adequate for chocking down too. To top it of they forgot my pot stickers and the beer was not cold at all...and the server lady scowled at us when we asked for the check. Do not go here unless U want to over pay for food that is just god awful!!!,1,1,7
287361,pdozH8__QtZcXKEVe7Ih6A,2Dbg35sPSGmZGcbBVNa9dA,"Service was horrible. No one took our drink orders, the waitress took our food order, but didn't ask about drinks until we had to ask someone about it. 

5 people at our table and they brought out each dish one at a time with several minutes in between. Who does that? 

Waitress disappeared when it was time for the check, the manager finally brought it over and finished for her. While we were eating we saw another party waiting at the door for their check. 

Food was great if you don't mind bad service.",2,1,4
287362,E-1yp-x8nq7NQFaE4Tpn6w,2Dbg35sPSGmZGcbBVNa9dA,"Loved the chicken wings and vegetables with crispy pork. The General Tso's was a bit more sweet than spicy for my taste. Unlike other reviewers, our service was pretty decent. Definitely coming back to try something else.",3,1,6
287363,OYYcbBFo5wtlPa1toSemXg,2Dbg35sPSGmZGcbBVNa9dA,"First time and last experience here. We ordered Thai fried rice and Pad Thai. The fried rice was oily and lacking flavor. Pad Thai was nothing but peppers and bland. I've had better Thai food on my side of town, I.e. Pin Kaow and Thai House. Even Panda fried rice than this place. Sorry Panda. 
Poor customer service as well. 
Just because it's a great location with guaranteed traffic doesn't give you the right to produce mediocre food.",1,0,8
287364,pH6yrE-IYzM8Lxt1KSEYdQ,2Dbg35sPSGmZGcbBVNa9dA,"horrible experience. We ordered our food online 2 hours ago and still NO FOOD. we just called and they clearly have no idea that we even ordered, we've talked to 3 different people in the past hour about our food. The last time we called she offered to retake our order and start from scratch. Meanwhile, the credit card was charged for food we never received. The lady took our number and said the ""computer is broken"" and the boss will call me back later for a refund. Worst experience i've had with lunch. My lunch hour is now :(",1,0,1
287365,RC1yyhpJvs0WuD37VT3kRA,2Dbg35sPSGmZGcbBVNa9dA,"don't go here, go to Pin Kow. 

parking is terrible. 
service is even worse. the guy who seated us, also took our order and cleared the table. they are understaffed and very un-accommodating. (no, you can't substitute shrimp for chicken) it took us forever to get our food, and even longer to get the check. not to mention the food came out staggered, my husband got his entree, then they brought out the appetizers, then another entree...
food quality was not good; very bland and not fresh. no condiments on the table, and not even enough for each table. they also didn't have enough menus for everybody. 
over all appearance and quality of the restaurant was poor.",1,0,9
287366,p0hGikV8Wni4R-P_Wog09Q,2Dbg35sPSGmZGcbBVNa9dA,"One day, my wife and I were out, and she told me we should go to this place. She said she had been there seven years ago, and it was very good. 

I told her that "" a lot can change in seven years"", and I was right. 

We both agreed that this was one of the worst Chinese meals we ever had.

The staff did try to please, but they just could not over come the bad food that came out of the kitchen. We ordered a curry dish, kung pao chicken, and a shrimp dish.

My wife took one look at the curry dish and said, ""When I saw it, I knew we were in trouble.""  She was right. Poor quality ingredients, and no taste to it.

The Kung Pao Chicken, a standard which I use to compare Chinese places, was awful. My dogs turned down the left over chicken; The peanuts were few, and tasted like they were purchased from a ball park, six months after the season ended, and the dish tasted liked it was cooked in Motor oil.

Remember those terrible shrimp that are in those 99 cent cocktails in Downtown Casinos? Ever wonder where the ones they reject go? This is the place!!

Top off the food with booths where the fabric is torn apart and needs replacement, and you risk sitting with a spring up your butt, and you have a perfect picture of 
Kung Fu Thai and Chinese. 

Go across the Street to Krung Thai. Better food, nicer place, better prices, and much easier to park.

Trust me, I wanted to give this a Zero, but I am required to give one star. Generous.",1,0,1
287367,dIm2OXkEZL6IXEmlGw_c2w,2Dbg35sPSGmZGcbBVNa9dA,"If I could give them -10 stars I would.
We arrived at 2:35pm order from the happy hour(it's until 3pm) menu on 2:40, at 3:05 the server came back says that he can't serve lunch spacial anymore-AFTER 30 min that we are waiting!!!!!!thats their new trick!

So we order from the regular menu,the food came dry and I found 2 hairs in my Mongolian beef+it was so chewy like a rubber.
I used to come here a lot and that was my first time after 9 months. This place change and become with tricky services,low quality of food and not clean at all. 
Better for the health dep to test this place soon as they can!!",1,0,9
287368,8a8Or6zC4p7zalz5iXaVlQ,2Dbg35sPSGmZGcbBVNa9dA,This was the worst Thai food I've ever eaten.  Not to mention the worst service.  The only reason I tried this place was because the Thai restaurant across the street was close that day.  Wish I would have mcdonalds instead of this crap.  Priced way to high too.  Just a really bad choice if you eat here..,1,1,4
287369,kPmoGFwD5rIQ9BP3VfYnug,2Dbg35sPSGmZGcbBVNa9dA,Food was really good as always. But we realized this place decrease the portions of food and it's now changing fine dining prices. Well... I don't think the atmosphere and service deserves the price increase. Let me know if you ever come up with a 50% off offer and we might consider.,3,0,9
287370,12eTRDUDGRwh8fHvoCVTcQ,2Dbg35sPSGmZGcbBVNa9dA,"I guess if you have a Thai craving in LV, this would be the place to go. 

They're actually a mixture of Thai, Chinese and Laos.

I dined here back in January and I can't really remember anything exceptional about this place except I enjoyed the papaya salad.

Its your typical Chinese/Thai food restaurant. It's better as family style rather than individual meals, so sharing is caring folks!

I'm sure we will be back whenever we hit Vegas up and we're not at the buffet. LOL.",3,1,5
